Line,Time,Type,PGN,Name,Src,Dest,Pri,Size,Sequence ID,Rate of Turn,NMEA Reserved,Sequence ID,Heading Sensor Reading,Deviation,Variation,Heading Sensor Reference,NMEA Reserved,Sequence ID,Wind Speed,Wind Direction,Wind Reference,NMEA Reserved,NMEA 2000 Manufacturer Code,Reserved bits,Industry Group,Manufacturer defined field(s),Latitude,Longitude,Sequence ID,Yaw,Pitch,Roll,NMEA Reserved,Sequence ID,Heave,Delay,Delay Source,NMEA Reserved,NMEA 2000 Manufacturer Code,Reserved bits,Industry Group,Manufacturer defined field(s),Sequence ID,COG Reference,NMEA Reserved,Course Over Ground,Speed Over Ground,NMEA Reserved,Sequence ID,Speed Water Referenced,Speed Ground Referenced,Speed Water Referenced Type,Speed Direction,NMEA Reserved,Sequence ID,Set Mode,Op Mode,NMEA Reserved,HDOP,VDOP,TDOP,Measurement Date,Measurement Time,Total Cumulative Distance,Distance Since Last Reset,Sequence ID,Water Temp,Outside Ambient Air Temp.,Atmospheric Pressure,NMEA Reserved,Sequence ID,Mode,NMEA Reserved,Number of SVs,PRN (Sat ID),Elevation,Azimuth,SNR,Range Residuals,PRN Status,NMEA Reserved,PRN (Sat ID),Elevation,Azimuth,SNR,Range Residuals,PRN Status,NMEA Reserved,PRN (Sat ID),Elevation,Azimuth,SNR,Range Residuals,PRN Status,NMEA Reserved,PRN (Sat ID),Elevation,Azimuth,SNR,Range Residuals,PRN Status,NMEA Reserved,PRN (Sat ID),Elevation,Azimuth,SNR,Range Residuals,PRN Status,NMEA Reserved,PRN (Sat ID),Elevation,Azimuth,SNR,Range Residuals,PRN Status,NMEA Reserved,PRN (Sat ID),Elevation,Azimuth,SNR,Range Residuals,PRN Status,NMEA Reserved,PRN (Sat ID),Elevation,Azimuth,SNR,Range Residuals,PRN Status,NMEA Reserved,PRN (Sat ID),Elevation,Azimuth,SNR,Range Residuals,PRN Status,NMEA Reserved,PRN (Sat ID),Elevation,Azimuth,SNR,Range Residuals,PRN Status,NMEA Reserved,PRN (Sat ID),Elevation,Azimuth,SNR,Range Residuals,PRN Status,NMEA Reserved,PRN (Sat ID),Elevation,Azimuth,SNR,Range Residuals,PRN Status,NMEA Reserved,Sequence ID,Temperature Instance,Humidity Instance,Temperature,Humidity,Atmospheric Pressure,Sequence ID,Temperature Instance,Temperature Source,Actual Temperature,Set Temperature,NMEA Reserved,NMEA 2000 Manufacturer Code,Reserved bits,Industry Group,Manufacturer defined field(s),Sequence ID,Source,NMEA Reserved,Date,Time,Sequence ID,Variation Source,NMEA Reserved,Age of Service (Date),Variation,NMEA Reserved,Sequence ID,Water Depth Transducer,Offset,Maximum Depth Range,Message ID,Repeat Indicator,User ID,Longitude,Latitude,Position Accuracy,RAIM-flag,Time Stamp,COG,SOG,Communication State,AIS Transceiver Information,True Heading,AIS Spare,AIS Spare,Class B unit flag,Class B Display Flag,Class B DSC Flag,Class B Band Flag,Class B Msg 22 Flag,Mode Flag,Communication State Selector Flag,NMEA Reserved,Sequence ID,NMEA 2000 Manufacturer Code,Reserved bits,Industry Group,Manufacturer defined field(s),Sequence ID,Position date,Position time,Latitude,Longitude,Altitude,Type of System,Method GNSS,Integrity,NMEA Reserved,Number of SVs,HDOP,PDOP,Geoidal Separation,Number of Reference Stations,Sequence ID,XTE Mode,NMEA Reserved,Navigation Terminated,XTE,NMEA Reserved,Sequence ID,Distance to Destination Waypoint,Course/Bearing Ref.,Perpendicular Crossed,Arrival Circle Entered,Calculation Type,ETA Time,ETA Date,Bearing Origin To Destination Waypoint,Bearing Position To Destination Waypoint,Origin Waypoint Number,Destination Waypoint Number,Destination Wpt Latitude,Destination Wpt Longitude,Waypoint Closing Velocity,Message ID,Repeat Indicator,ID,Longitude,Latitude,Position Accuracy,RAIM Flag,Time Stamp,AtoN Structure Length/Diameter,AtoN Structure Beam/Diameter,Position Reference Point from Starboard Structure Edge/Radius,Position Reference Point from True North facing Structure Edge/Radius,Aid to Navigation (AtoN) Type,Off Position Indicator,Virtual AtoN Flag,Assigned Mode Flag,AIS Spare,Electronic Fixing Position Fixing Device Type,NMEA Reserved,AtoN Status,AIS Transceiver Information,NMEA Reserved,Aid to Navigation (AtoN) Name,Update Rate,Heartbeat Sequence Counter,Class 1 CAN Controller State,Class 2 Second CAN Controller State,Equipment Status,NMEA Reserved,Message ID,Repeat Indicator,User ID,Longitude,Latitude,Position Accuracy,RAIM-flag,Time Stamp,COG,SOG,Communication State,AIS Transceiver Information,True Heading,Rate of Turn,Navigational Status,Special Maneuver Indicator,NMEA Reserved,AIS Spare,NMEA Reserved,Sequence ID,Message ID,Repeat Indicator,User ID,Type of Ship and Cargo,Vendor ID,Call Sign,Ship Length,Ship Beam,Reference Point Position from Starboard,Reference Point Position Aft of Bow,Mother Ship MMSI,AIS Spare,Type of Electronic Position Fixing Device,AIS Transceiver Information,NMEA Reserved,Sequence ID,Message ID,Repeat Indicator,User ID,Longitude,Latitude,Position accuracy,RAIM-flag,NMEA Reserved,UTC Time,Communication State,AIS Transceiver Information,UTC Date,NMEA Reserved,Type of Electronic Positioning Device,AIS Spare,Transmission Control for Long Range Broadcast Message,NMEA Reserved,Sequence ID,Message ID,Repeat Indicator,User ID,Name,AIS Transceiver Information,NMEA Reserved,Sequence ID,Start RPS#,nItems,Database ID,Route ID,Navigation direction in route,Supplementary Route/WP data available,NMEA Reserved,Route Name,NMEA Reserved,WPID,WP Name,WP Latitude,WP Longitude,WPID,WP Name,WP Latitude,WP Longitude,PGN being requested,Unique Number (ISO Identity Number),Manufacturer Code,Device Instance Lower (ISO ECU Instance),Device Instance Upper (ISO Function Instance),Device Function (ISO Function),NMEA Reserved,Device Class,System Instance (ISO Device Class Instance),Industry Group,NMEA Reserved (ISO Self Configurable),NMEA 2000 Manufacturer Code,Reserved bits,Industry Group,Manufacturer defined field(s),Sequence ID,Temperature Instance,Temperature Source,Actual Temperature,Set Temperature,Message ID,Repeat Indicator,User ID,IMO,Call Sign,Name,Ship/Cargo Type,Ship Length,Ship Beam,Position Reference Point from Starboard,Position Reference Point aft of Ship's Bow,Estimated Date of Arrival,Estimated Time of Arrival,Draft,Destination,AIS Version,Type of Electronic Positioning Device,Data Terminal Equipment (DTE),AIS Spare,AIS Transceiver Information,NMEA Reserved,Sequence ID,
2462,08.084,CANPACKET,127250,"Vessel Heading",  4,255,2,  8,,,,0,0.0914,Data not available,Data not available,1 (Direction Reference Magnetic),,
2463,08.084,CANPACKET,127257,"Attitude",  4,255,3,  8,,,,,,,,,,,,,,,,,,,,,0,Data not available,0.0138,-0.2345,,
2464,08.085,CANPACKET,127252,"Heave",  4,255,3,  8,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1.21,Data not available,15,,
2465,08.085,CANPACKET, 65350,"Manu. Proprietary Single-Frame non-addressed",  4,255,2,  8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown NMEA 2000 Manufacturer ID (182),,0,,
2471,08.088,N2K,129029,"GNSS Position Data",  8,255,3, 47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135,21/07/2025,03:40:35,44° 20.600015' N,86° 34.465346' W,175.000000,2 (GPS+GLONASS),2 (DGNSS Fix),0,,8,1.00,1.80,-34.80,1,0 (GPS),0,00:00:00,
2472,08.089,CANPACKET,129539,"GNSS DOPs",  8,255,6,  8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135,Data not available,3 (Auto Fix),,1.00,1.50,Data not available,
2481,08.094,CANPACKET,128259,"Speed, Water Referenced", 35,255,2,  8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data not available,3.56,Data not available,0 (Paddle Wheel),15 (Data Not Available),,
2502,08.105,N2K,129540,"GNSS Sats in View",  8,255,6,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135,Data not available,,16,9,0.9597,5.1303,43.00,Data not available,2 (Used in solution (without Differential corrections)),,7,0.4188,5.0430,43.00,Data not available,2 (Used in solution (without Differential corrections)),,4,1.2215,3.4551,40.00,Data not available,2 (Used in solution (without Differential corrections)),,8,0.4362,2.9839,38.00,Data not available,2 (Used in solution (without Differential corrections)),,26,0.5584,0.9946,38.00,Data not available,2 (Used in solution (without Differential corrections)),,16,1.1866,0.9597,36.00,Data not available,2 (Used in solution (without Differential corrections)),,31,0.2792,1.6577,35.00,Data not available,2 (Used in solution (without Differential corrections)),,27,0.7503,2.3557,31.00,Data not available,2 (Used in solution (without Differential corrections)),,74,1.1866,6.0900,0.00,Data not available,1 (Tracked (without Differential corrections) but not in solution),,72,1.1168,4.2578,0.00,Data not available,1 (Tracked (without Differential corrections) but not in solution),,75,0.6107,4.6068,0.00,Data not available,1 (Tracked (without Differential corrections) but not in solution),,73,0.5758,0.8725,0.00,Data not available,1 (Tracked (without Differential corrections) but not in solution),,65,0.5409,5.6538,0.00,Data not available,1 (Tracked (without Differential corrections) but not in solution),,71,0.4711,3.1759,0.00,Data not available,1 (Tracked (without Differential corrections) but not in solution),,83,0.3141,1.1691,0.00,Data not available,1 (Tracked (without Differential corrections) but not in solution),,82,0.1745,0.3141,0.00,Data not available,1 (Tracked (without Differential corrections) but not in solution),,
2503,08.120,CANPACKET,129539,"GNSS DOPs",  5,255,6,  8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154,0 (1D Fix),2 (3D Fix),,0.70,1.10,Data not available,
2515,08.126,N2K,128275,"Distance Log", 35,255,6, 14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data not available,Data not available,3858144,3858144,
2518,08.132,CANPACKET,127251,"Rate of Turn",  4,255,3,  8,0,0.005372,,
2519,08.133,CANPACKET,127250,"Vessel Heading",  4,255,2,  8,,,,0,0.0917,Data not available,Data not available,1 (Direction Reference Magnetic),,
2520,08.133,CANPACKET,130310,"Environmental Parameters - DEPRECATED", 35,255,5,  8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data not available,293.05,Data not available,Data not available,,
2532,08.164,CANPACKET,130306,"Wind Data",  0,255,2,  8,,,,,,,,,,Data not available,6.98,0.5894,2 (Apparent Wind (relative to the vessel centerline)),,
2536,08.166,N2K,126720,"Manu. Proprietary Fast-Packet addressed",  0,255,7, 14,,,,,,,,,,,,,,,Garmin (229),,4,,
2537,08.167,CANPACKET,130306,"Wind Data",  0,255,2,  8,,,,,,,,,,Data not available,4.54,1.0118,"4 (Theoretical (Calculated to Centerline of the vessel, referenced to water; calculated using Heading/Speed through Water))",,
2539,08.170,N2K,129540,"GNSS Sats in View",  5,255,6,147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154,2 (Error),,12,26,0.5410,0.9948,44.00,0.00000,2 (Used in solution (without Differential corrections)),,31,0.2792,1.6580,29.00,0.00000,2 (Used in solution (without Differential corrections)),,4,1.2217,3.4732,44.00,0.00000,2 (Used in solution (without Differential corrections)),,16,1.1868,0.9599,43.00,0.00000,2 (Used in solution (without Differential corrections)),,9,0.9599,5.1487,44.00,0.00000,2 (Used in solution (without Differential corrections)),,27,0.7504,2.3736,45.00,0.00000,2 (Used in solution (without Differential corrections)),,7,0.4188,5.0440,36.00,0.00000,2 (Used in solution (without Differential corrections)),,8,0.4188,2.9845,42.00,0.00000,2 (Used in solution (without Differential corrections)),,73,0.5934,0.8726,40.00,0.00000,2 (Used in solution (without Differential corrections)),,71,0.4712,3.1764,32.00,0.00000,2 (Used in solution (without Differential corrections)),,74,1.1868,6.0911,35.00,0.00000,2 (Used in solution (without Differential corrections)),,72,1.1170,4.2586,37.00,0.00000,2 (Used in solution (without Differential corrections)),,
2540,08.170,CANPACKET,129025,"Position (Rapid Update)",  5,255,2,  8,,,,,,,,,,,,,,,,,,,44° 20.601060' N,86° 34.463406' W,
2541,08.182,CANPACKET,129026,"COG & SOG (Rapid Update)",  8,255,2,  8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136,0 (Direction Reference True),,6.2418,3.13,,
2542,08.182,CANPACKET,127251,"Rate of Turn",  4,255,3,  8,0,0.002302,,
2543,08.182,CANPACKET,127250,"Vessel Heading",  4,255,2,  8,,,,0,0.0919,Data not available,Data not available,1 (Direction Reference Magnetic),,
2544,08.182,CANPACKET,127257,"Attitude",  4,255,3,  8,,,,,,,,,,,,,,,,,,,,,0,Data not available,0.0162,-0.2329,,
2545,08.182,CANPACKET,127252,"Heave",  4,255,3,  8,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1.21,Data not available,15,,
2546,08.182,CANPACKET, 65350,"Manu. Proprietary Single-Frame non-addressed",  4,255,2,  8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown NMEA 2000 Manufacturer ID (212),,0,,
2547,08.193,CANPACKET,128259,"Speed, Water Referenced", 35,255,2,  8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data not available,3.56,Data not available,0 (Paddle Wheel),15 (Data Not Available),,
2548,08.220,CANPACKET,129026,"COG & SOG (Rapid Update)",  5,255,2,  8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154,0 (Direction Reference True),,6.2360,3.29,,
2551,08.224,CANPACKET,130311,"Environmental Parameters - DEPRECATED", 35,255,5,  8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data not available,0 (Sea Temperature),3 (Data Not Available),293.05,Data not available,Data not available,
2553,08.225,N2K,126720,"Manu. Proprietary Fast-Packet addressed", 11,255,7, 16,,,,,,,,,,,,,,,Garmin (229),,4,,
2554,08.233,CANPACKET,127251,"Rate of Turn",  4,255,3,  8,0,-0.000028,,
2555,08.233,CANPACKET,127250,"Vessel Heading",  4,255,2,  8,,,,0,0.0920,Data not available,Data not available,1 (Direction Reference Magnetic),,
2556,08.234,CANPACKET,130312,"Temperature - DEPRECATED", 35,255,5,  8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data not available,0 (Generic Instance value ranging over 8-bit range - defaults to 0),0 (Sea Temperature),293.05,Data not available,,
2557,08.245,CANPACKET, 65280,"Manu. Proprietary Single-Frame non-addressed", 12,255,2,  8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Navico (275),,4,,
2561,08.254,N2K,126720,"Manu. Proprietary Fast-Packet addressed",  0,255,7, 16,,,,,,,,,,,,,,,Garmin (229),,4,,
2562,08.264,CANPACKET,130306,"Wind Data",  0,255,2,  8,,,,,,,,,,Data not available,6.98,0.5881,2 (Apparent Wind (relative to the vessel centerline)),,
2566,08.266,N2K,126720,"Manu. Proprietary Fast-Packet addressed",  0,255,7, 14,,,,,,,,,,,,,,,Garmin (229),,4,,
2567,08.267,CANPACKET,130306,"Wind Data",  0,255,2,  8,,,,,,,,,,Data not available,4.53,1.0113,"4 (Theoretical (Calculated to Centerline of the vessel, referenced to water; calculated using Heading/Speed through Water))",,
2568,08.270,CANPACKET,129025,"Position (Rapid Update)",  5,255,2,  8,,,,,,,,,,,,,,,,,,,44° 20.601228' N,86° 34.463418' W,
2569,08.282,CANPACKET,127251,"Rate of Turn",  4,255,3,  8,0,-0.002366,,
2570,08.283,CANPACKET,127250,"Vessel Heading",  4,255,2,  8,,,,0,0.0920,Data not available,Data not available,1 (Direction Reference Magnetic),,
2571,08.283,CANPACKET,127257,"Attitude",  4,255,3,  8,,,,,,,,,,,,,,,,,,,,,0,Data not available,0.0204,-0.2343,,
2572,08.284,CANPACKET,127252,"Heave",  4,255,3,  8,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1.20,Data not available,15,,
2573,08.285,CANPACKET, 65350,"Manu. Proprietary Single-Frame non-addressed",  4,255,2,  8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown NMEA 2000 Manufacturer ID (266),,0,,
2574,08.294,CANPACKET,128259,"Speed, Water Referenced", 35,255,2,  8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data not available,3.44,Data not available,0 (Paddle Wheel),15 (Data Not Available),,
2579,08.309,N2K,129039,"AIS Class B Position Report",  8,255,4, 27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,0 (Default),338241958,86° 40.418100' W,44° 05.103300' N,"0 (Low Accuracy (> 10m, such as non-differential GNSS))",0 (RAIM not in use (Default)),36,0.0174,2.26,66898,0 (Channel A VDL Reception),Data not available,,,0 (Class B SOTDMA Unit),0 (No display available; not capable of displaying ITU-R M.1371 Messages12 and 14),1 (Equipped with DSC function (dedicated or time-shared)),1 (Capable of operating over the whole marine band (irrelevant if 'Class B Message 22 flag' is 0)),1 (Frequency management via Message 22),0 (Station operating in autonomous mode = default),0 (SOTDMA communication state),,Data not available,
2580,08.320,CANPACKET,126992,"System Time",  5,255,3,  8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154,0 (GPS),,21/07/2025,03:40:36,
2581,08.332,CANPACKET,127251,"Rate of Turn",  4,255,3,  8,0,-0.004279,,
2582,08.333,CANPACKET,127250,"Vessel Heading",  4,255,2,  8,,,,0,0.0919,Data not available,Data not available,1 (Direction Reference Magnetic),,
2583,08.364,CANPACKET,130306,"Wind Data",  0,255,2,  8,,,,,,,,,,Data not available,6.98,0.5868,2 (Apparent Wind (relative to the vessel centerline)),,
2587,08.366,N2K,126720,"Manu. Proprietary Fast-Packet addressed",  0,255,7, 14,,,,,,,,,,,,,,,Garmin (229),,4,,
2588,08.367,CANPACKET,130306,"Wind Data",  0,255,2,  8,,,,,,,,,,Data not available,4.53,1.0109,"4 (Theoretical (Calculated to Centerline of the vessel, referenced to water; calculated using Heading/Speed through Water))",,
2589,08.370,CANPACKET,127258,"Magnetic Variation",  5,255,7,  8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155,Data not available,,Data not available,-0.0960,,
2590,08.370,CANPACKET,127258,"Magnetic Variation",  7,255,7,  8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139,Data not available,,Data not available,-0.0960,,
2591,08.371,CANPACKET,128267,"Water Depth",  3,255,3,  8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data not available,Data not available,Data not available,Data not available,
2592,08.372,CANPACKET,129025,"Position (Rapid Update)",  5,255,2,  8,,,,,,,,,,,,,,,,,,,44° 20.601318' N,86° 34.463466' W,
2593,08.372,CANPACKET,130310,"Environmental Parameters - DEPRECATED",  3,255,5,  8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data not available,Data not available,Data not available,Data not available,,
2594,08.373,CANPACKET,130311,"Environmental Parameters - DEPRECATED",  3,255,5,  8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data not available,63 (Data Not Available),3 (Data Not Available),Data not available,Data not available,Data not available,
2595,08.383,CANPACKET,127251,"Rate of Turn",  4,255,3,  8,0,-0.005877,,
2596,08.383,CANPACKET,127250,"Vessel Heading",  4,255,2,  8,,,,0,0.0916,Data not available,Data not available,1 (Direction Reference Magnetic),,
2597,08.384,CANPACKET,127257,"Attitude",  4,255,3,  8,,,,,,,,,,,,,,,,,,,,,0,Data not available,0.0222,-0.2340,,
2598,08.384,CANPACKET,127252,"Heave",  4,255,3,  8,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1.20,Data not available,15,,
2599,08.385,CANPACKET, 65350,"Manu. Proprietary Single-Frame non-addressed",  4,255,2,  8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hamilton Jet (283),,0,,
2600,08.394,CANPACKET,128259,"Speed, Water Referenced", 35,255,2,  8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data not available,3.44,Data not available,0 (Paddle Wheel),15 (Data Not Available),,
2606,08.416,N2K,129038,"AIS Class A Position Report",  8,255,4, 28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0 (Default),368251670,87° 03.237396' W,44° 14.749998' N,"1 (High Accuracy (< 10m, such as DGNSS))",0 (RAIM not in use (Default)),34,3.5789,6.94,34134,0 (Channel A VDL Reception),3.5598,0.000,0 (Under way using engine),0 (Not Available / Default),,,,Data not available,
2610,08.425,N2K,126720,"Manu. Proprietary Fast-Packet addressed", 11,  9,7, 18,,,,,,,,,,,,,,,Garmin (229),,4,,
2611,08.432,CANPACKET,129026,"COG & SOG (Rapid Update)",  8,255,2,  8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136,0 (Direction Reference True),,0.0122,3.29,,
2612,08.432,CANPACKET,127251,"Rate of Turn",  4,255,3,  8,0,-0.007533,,
2613,08.433,CANPACKET,127250,"Vessel Heading",  4,255,2,  8,,,,0,0.0913,Data not available,Data not available,1 (Direction Reference Magnetic),,
2614,08.464,CANPACKET,130306,"Wind Data",  0,255,2,  8,,,,,,,,,,Data not available,6.97,0.5869,2 (Apparent Wind (relative to the vessel centerline)),,
2618,08.466,N2K,126720,"Manu. Proprietary Fast-Packet addressed",  0,255,7, 14,,,,,,,,,,,,,,,Garmin (229),,4,,
2619,08.467,CANPACKET,130306,"Wind Data",  0,255,2,  8,,,,,,,,,,Data not available,4.52,1.0105,"4 (Theoretical (Calculated to Centerline of the vessel, referenced to water; calculated using Heading/Speed through Water))",,
2620,08.470,CANPACKET,129025,"Position (Rapid Update)",  5,255,2,  8,,,,,,,,,,,,,,,,,,,44° 20.601486' N,86° 34.463478' W,
2621,08.482,CANPACKET,127251,"Rate of Turn",  4,255,3,  8,0,-0.008755,,
2622,08.483,CANPACKET,127250,"Vessel Heading",  4,255,2,  8,,,,0,0.0909,Data not available,Data not available,1 (Direction Reference Magnetic),,
2623,08.483,CANPACKET,127257,"Attitude",  4,255,3,  8,,,,,,,,,,,,,,,,,,,,,0,Data not available,0.0234,-0.2331,,
2624,08.484,CANPACKET,127252,"Heave",  4,255,3,  8,,,,,,,,,,,,,,,,,,,,,,,,,,0,-1.21,Data not available,15,,
2625,08.485,CANPACKET, 65350,"Manu. Proprietary Single-Frame non-addressed",  4,255,2,  8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown NMEA 2000 Manufacturer ID (260),,0,,
2626,08.494,CANPACKET,128259,"Speed, Water Referenced", 35,255,2,  8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data not available,3.23,Data not available,0 (Paddle Wheel),15 (Data Not Available),,
2627,08.495,CANPACKET, 65280,"Manu. Proprietary Single-Frame non-addressed", 12,255,2,  8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Navico (275),,4,,
2628,08.527,CANPACKET,129026,"COG & SOG (Rapid Update)",  5,255,2,  8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155,0 (Direction Reference True),,0.1169,3.13,,
2636,08.531,N2K,130824,"Manu. Proprietary Fast-Packet non-addressed",  7,255,3, 44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B&G - Navico (381),,4,,
2637,08.533,CANPACKET,127251,"Rate of Turn",  4,255,3,  8,0,-0.008404,,
2638,08.533,CANPACKET,127250,"Vessel Heading",  4,255,2,  8,,,,0,0.0904,Data not available,Data not available,1 (Direction Reference Magnetic),,
2639,08.564,CANPACKET,130306,"Wind Data",  0,255,2,  8,,,,,,,,,,Data not available,6.97,0.5871,2 (Apparent Wind (relative to the vessel centerline)),,
2643,08.566,N2K,126720,"Manu. Proprietary Fast-Packet addressed",  0,255,7, 14,,,,,,,,,,,,,,,Garmin (229),,4,,
2644,08.567,CANPACKET,130306,"Wind Data",  0,255,2,  8,,,,,,,,,,Data not available,4.52,1.0123,"4 (Theoretical (Calculated to Centerline of the vessel, referenced to water; calculated using Heading/Speed through Water))",,
